react_name,canonical_smiles,raw_energy,relative_energy,normalize_energy
C99397,CC[C@@H]1C=C[CH+]C[C@@H]1CC,-390.8224632811946,-14.945433227768422,0.3801283179181934
C98563,C[C@@H]1CCC[C@@H]2[CH+]C[C@H]1C2,-390.82246179205856,-14.944498780765844,0.3801405098216078
C18214,C[C+]1[C@H](C)[C@@H](C)C=C[C@@H]1C,-390.8224536273216,-14.93937533074432,0.3802073564246129
C6754,C[C+]1[C@H](C)C=C[C@@H](C)[C@@H]1C,-390.8224534798809,-14.939282810312406,0.3802085635558537
C78241,C[CH+]/C=C\[C@@H]1CCC[C@@H]1C,-390.8224418313854,-14.931973268724503,0.3803039325011197
C101029,CC[C@H]1CC[C@@H]2CC[CH+][C@H]12,-390.8224404674081,-14.931117360026022,0.380315099700709
C101609,CC[C@H]1CC[C@H]2[CH+]CC[C@@H]12,-390.8224378561283,-14.929478757146349,0.3803364788564967
C63795,C/C=C1\C[CH+]CCC[C@H]1C,-390.8224356642869,-14.92810335583425,0.3803544239725994
C67067,C/C=C1\C[CH+]CCC[C@@H]1C,-390.8224356336632,-14.92808413916543,0.3803546746960428
C98259,CC[C@@H]1CC[C@H]2C[CH+][C@@H]1C2,-390.82243343735,-14.926705931782656,0.3803726564234702
C101117,CC[C@H]1CC[C@@H]2C[CH+][C@H]1C2,-390.8224333157671,-14.926629637357747,0.3803736518509871
C37183,C[C@H]1C[C@H]2[CH+]C[C@@H]1[C@H](C)C2,-390.8224314788772,-14.925476971490191,0.3803886908964199
C19484,C[C+]1C[C@H](C)[C@@H]2CC[C@]12C,-390.8224186401618,-14.917420555604902,0.3804938044492145
C59518,C[C@H]1[C@H]2[CH+][C@H](CCC2)[C@@H]1C,-390.8224149125977,-14.915081473725277,0.3805243228844772
C59846,C[C@@H]1[C@H]2[CH+][C@H](CCC2)[C@H]1C,-390.82241488700834,-14.915065416150998,0.380524532390628
C22786,C[C+]1C[C@@H](C)[C@H]2CC[C@@]12C,-390.82240811547786,-14.9108162164456,0.3805799724875555
C16514,CC[C@H]1[CH+]C=C[C@H]1C(C)C,-390.8224076252535,-14.910508596007729,0.3805839860684824
C15145,C[C+]1CC[C@@H]2[C@@H](C)[C@@H](C)[C@H]12,-390.8224046555716,-14.908645092384862,0.3806082995459933
C5560,C[C+]1CC[C@H]2[C@H](C)[C@H](C)[C@@H]12,-390.8224039798624,-14.90822107844114,0.380613831734586
C21103,CC[C+](C)[C@H]1CC=C(C)C1,-390.8224020532269,-14.907012096367408,0.3806296055480093
C13596,C[C@H]1CC[C@@H]2[CH+][C@@H](C)[C@H]1C2,-390.82239599288255,-14.903209172725155,0.3806792229983414
C14349,C[C@H]1[CH+][C@@H]2CC[C@@H](C)[C@H]1C2,-390.822395899006,-14.903150264288676,0.3806799915876417
C10435,CC1=C[C@H](C)[C@H](C)C[CH+]C1,-390.8223913474968,-14.900294149048785,0.3807172558530831
C64074,C[CH+][C@H]1[C@@H]2C[C@@H](CC)C[C@H]12,-390.8223886316112,-14.898589905024972,0.380739491441057
C61660,CC1(C)[CH+]C2(CCC1)CC2,-390.822384680204,-14.896110359454322,0.3807718425321573
C21943,CC1=C[C@@H](C)[C@@H](C)C[CH+]C1,-390.8223830470757,-14.89508555592736,0.3807852133339096
C45209,[CH2+]/C=C1\CCCCC1(C)C,-390.822377552455,-14.89163762926054,0.3808301990728392
C77003,[CH2+]/C=C1/CC[C@@H](CCC)C1,-390.822371063334,-14.887565644182706,0.3808833270176415
C81550,CC(C)(C)[C@H]1CC=C[CH+]C1,-390.82236733028856,-14.885223122701348,0.3809138903300262
C81546,CC(C)(C)[C@@H]1CC=C[CH+]C1,-390.8223673200917,-14.885216724076905,0.3809139738140664
C54738,[CH2+]/C=C1\C[C@@H](C)C[C@@H]1CC,-390.82236288993954,-14.882436761510194,0.380950244501452
C101148,C[CH+][C@H]1[C@H]2CCC[C@@H]1CC2,-390.8223619385512,-14.88183975627716,0.3809580337394921
C24622,CC[C@@]1([C+](C)C)C=CCC1,-390.8223575695088,-14.879098140691536,0.3809938041067007
C97965,CC[C@H](C)C[C@@H]1C=C[CH+]C1,-390.8223529708296,-14.876212425807688,0.3810314545641886
C64508,CC[C@]1([C+](C)C)C=CCC1,-390.8223484540716,-14.87337811721973,0.3810684343141963
C3009,CC1(C)CC[C@@H]2C[CH+][C@H]1C2,-390.8223474876618,-14.87277168588922,0.3810763465362791
C102087,CC[C@@H]1CC[C@@H]2[CH+]CC[C@@H]21,-390.8223422149231,-14.86946299227016,0.3811195156758022
C13307,CC1(C)CC[C@H]2C[CH+][C@@H]1C2,-390.82234110993977,-14.868769604744562,0.3811285624314956
C62057,C[CH+]CC1=CCCC[C@@H]1C,-390.8223302250671,-14.861939243740716,0.3812176794187771
C50423,CCC1=C(C)C[C+](C)[C@H]1C,-390.82231706860966,-14.853683441709697,0.3813253943996079
C74017,CCC[C@H]1CC=C[CH+][C@H]1C,-390.8223151019464,-14.8524493418292,0.3813414959297163
C79850,CCC[C@@H]1CC=C[CH+][C@@H]1C,-390.82231510140696,-14.852449003322937,0.3813415003462703
C18991,C[C@@H]1[CH+]C[C@@]2(C)CC[C@@H]1C2,-390.8223074645666,-14.847656813461484,0.3814040249365069
C3384,C[C@H]1CC(C)(C)[CH+][C@H]2C[C@@H]12,-390.8223044325017,-14.845754163925683,0.3814288491580067
C1251,C[C@@H]1CC(C)(C)[CH+][C@@H]2C[C@H]12,-390.8223042572953,-14.845644220230415,0.3814302836137971
C6237,C=C1[CH+]C(C)(C)C[C@@H](C)C1,-390.8222964210603,-14.840726908323962,0.3814944406945693
C7762,C=C1[CH+]C(C)(C)C[C@H](C)C1,-390.82229633808754,-14.840674842137044,0.38149512001177
C15151,C[C@H]1[CH+][C@@]2(CC1)[C@@H](C)[C@H]2C,-390.8222935294458,-14.83891239276389,0.3815181150157359
C97739,C[C@H]1[CH+][C@@H]2CCCC[C@H]1C2,-390.82229352266177,-14.838908135717688,0.3815181705582075
C95050,CCCC[C@@H]1[CH+]C=C[C@@H]1C,-390.82229352059073,-14.838906836124728,0.381518187514238
C42441,C[C@H]1[C@@H](C)[C@@]12[CH+][C@@H](C)CC2,-390.8222933267949,-14.8387852274109,0.3815197741656898
C95585,CCCC[C@H]1[CH+]C=C[C@H]1C,-390.82229321803743,-14.83871698105265,0.3815206645885879
C80598,CC[C+]1[C@@H](C)[C@@H]2CCC[C@H]12,-390.8222803690296,-14.83065410658201,0.3816258624077439
C95121,CCCC[C@@]1(C)C=C[CH+]C1,-390.8222733147797,-14.826227497741709,0.3816836171945698
C79525,CCC1=CC[C@@H](C)CC[CH+]1,-390.8222569120337,-14.8159346188103,0.3818179102956671
C51725,[CH2+]/C=C1\CC[C@@H](C)[C@H]1CC,-390.8222497286936,-14.811427004636538,0.3818767219741079
C64937,CC1=CC(C)(C)[C+](C)[C@H]1C,-390.8222368181763,-14.80332553239055,0.3819824233855999
C65300,CC1=CC(C)(C)[C+](C)[C@@H]1C,-390.8222360794342,-14.802861964721233,0.3819884716389891
C15215,C[CH+]CC1=C[C@H](C)[C@@H](C)C1,-390.82223007413927,-14.799093585090231,0.3820376383871974
C25299,C[CH+]CC1=C[C@@H](C)[C@H](C)C1,-390.8222285950018,-14.798165412260218,0.3820497484303182
C51912,[CH2+]/C=C1/[C@@H](C)CC[C@@H]1CC,-390.8222073411749,-14.78482843396842,0.3822237584605544
C62895,CCC1=C(C)[C@H](C)[C+](C)C1,-390.8222060124808,-14.78399466582673,0.3822346367881914
C56904,C[CH+][C@H]1[C@@H]2[C@H](C)[C@@H](C)C[C@@H]21,-390.822205772657,-14.783844174110603,0.382236600281533
C68076,[CH2+]/C=C1\CCC[C@@]1(C)CC,-390.8221984892356,-14.779273757964942,0.3822962313489532
C96579,C[C@H]1[CH+]C[C@@H]2CCCC[C@@H]12,-390.8221943953076,-14.77670477925364,0.3823297492908324
C71713,CC[C@H](C)[C@@H]1[CH+]C=C[C@H]1C,-390.8221880974256,-14.77275279849836,0.3823813115169734
C64411,CC[C@H](C)[C@@H]1C=C[CH+][C@H]1C,-390.82218798873487,-14.772684594016438,0.3823822013935034
C4266,CC[C@]1(C)[CH+]C=CC1(C)C,-390.8221758950031,-14.76509566244991,0.3824812155916568
C95773,CCC[C@@H](C)[C@@H]1C=C[CH+]C1,-390.822170604921,-14.76177608565831,0.3825245267259512
C25012,CC(C)[C@H]1C[CH+]C=C[C@@H]1C,-390.8221698501243,-14.761302443557495,0.3825307064223172
C28512,CC(C)[C@@H]1C[CH+]C=C[C@H]1C,-390.8221698092088,-14.761276768695692,0.3825310414070028
C14308,CC[C@@H]1[CH+]CC(C)=CCC1,-390.82215738733737,-14.753481926373308,0.3826327421609913
C13296,CC[C@H]1[CH+]CC(C)=CCC1,-390.8221573781757,-14.753476177331324,0.3826328171698088
C47799,CC[C@@H]1C=C[C@@H](C)C[C+]1C,-390.8221496061768,-14.74859917420848,0.3826964483344025
C36841,CC[C+]1CC[C@@H]2C[C@H]1[C@@H]2C,-390.822139211043,-14.742076128986868,0.3827815557156556
C60009,CC[C+]1CC[C@H]2C[C@@H]1[C@H]2C,-390.82213779590336,-14.741188115412724,0.3827931417935141
C62898,CCC1=C(C)[C@@H](C)[C+](C)C1,-390.8221281359269,-14.73512638841676,0.3828722302702871
C102459,CC[CH+]CC1=CCCCC1,-390.8221255409376,-14.73349800796252,0.3828934760521935
C98257,CC[C@@H]1[CH+]C[C@H]2CC[C@@H]1C2,-390.8221245426297,-14.732871560282272,0.3829016494313051
C100974,CC[C@H]1[CH+]C[C@@H]2CC[C@H]1C2,-390.82212072644313,-14.730476866960094,0.3829328934393766
C93346,CC[C@@H]1C[C@@H]2[CH+][C@H]1CCC2,-390.822119330077,-14.729600633938947,0.3829443258141745
C30483,C[C+]1CC[C@H](C)[C@H]2CC[C@@H]12,-390.8221188645017,-14.729308481025766,0.382948137587437
C96160,C/C=C1\[CH+]CC[C@@H]1CCC,-390.8221175980243,-14.728513754427222,0.3829585065328171
C99295,C[CH+]C1=CCC[C@H]1CCC,-390.8221175740671,-14.72849872103949,0.382958702676216
C14226,C[C@@H]1C[C+]2CC[C@@H](C2)[C@@H]1C,-390.8221129996725,-14.72562824500134,0.3829961543096568
C35384,C[C@H]1C[C+]2CC[C@H](C2)[C@H]1C,-390.8221129227421,-14.725579970441265,0.3829967841567986
C105171,CCC[C@H]1[CH+][C@@H]2CC[C@H]1C2,-390.8221126819401,-14.7254288648838,0.3829987556590421
C9746,C/C=C1\C[CH+]C[C@H](C)CC1,-390.8220717601414,-14.699750047442556,0.3833337919544921
C38550,C/C=C\[C@@H]1CCC[C+](C)C1,-390.8220662367751,-14.696284082600954,0.3833790130408349
C98689,C[C@@H]1[CH+][C@@H]2CCC[C@H]1CC2,-390.82205750787,-14.690806611743342,0.3834504786193713
C99054,C[C@H]1[CH+][C@H]2CCC[C@@H]1CC2,-390.8220574681996,-14.690781718192516,0.3834508034101475
C7379,CC(C)[C@H]1C=C[CH+]C[C@H]1C,-390.8220572055761,-14.690616919432497,0.3834529535701453
C16363,CC(C)[C@@H]1C=C[CH+]C[C@@H]1C,-390.8220555765947,-14.689594718159054,0.383466290419813
C54648,CC[C@H]1[C@@H](C)C=C[CH+][C@H]1C,-390.82205221909874,-14.687487857532664,0.3834937790212998
C51944,CC[C@@H]1[C@H](C)C=C[CH+][C@@H]1C,-390.822051774284,-14.687208732045496,0.3834974208233181
C100874,CC[C@@H]1CC[CH+][C@H]2[C@H](C)[C@H]21,-390.8220488367196,-14.685365382493409,0.3835214713469283
C72348,CC1=C[C@H](C)[C+](C)C1(C)C,-390.82204051697977,-14.680144666710076,0.3835895869943738
C72476,CC1=C[C@@H](C)[C+](C)C1(C)C,-390.822040467196,-14.68011342693372,0.3835899945855319
C31633,C/C=C/[C@@H]1C[C@H](C)C[C+]1C,-390.822040349761,-14.680039735333049,0.3835909560535183
C95786,CCC[C@H](C)[C@H]1[CH+]C=CC1,-390.8220386737995,-14.678988053588402,0.3836046775403633
C94887,CCC[C@H](C)[C@H]1C=C[CH+]C1,-390.82203859700326,-14.67893986320902,0.3836053062891841
C102220,C[C@H]1CC[C@H]2CC[CH+]C[C@@H]12,-390.82202894907016,-14.672885693534806,0.383684296164178
C76313,CC[C@@]1(C)C[CH+]C=C[C@H]1C,-390.82201707212494,-14.66543279757648,0.383781535480512
C45831,[CH2+]/C=C(\C)[C@H]1CCC[C@@H]1C,-390.8220165513035,-14.665105977163249,0.3837857995670797
C66852,CC[C@@]1(C)[CH+][C@@H]2CC[C@H]1C2,-390.82201576480736,-14.664612443378596,0.3837922387939354
C40527,[CH2+]/C=C(\C)[C@@H]1CCC[C@H]1C,-390.8220141305736,-14.663586946181317,0.3838056186461329
C64659,[CH2+]C1=C(C)[C@@H](C)CCCC1,-390.8220093142651,-14.660564666813364,0.3838450508857822
C13145,C[C@@H]1C[C@H]2C[CH+][C@H](C2)[C@@H]1C,-390.8220086644749,-14.660156917293005,0.3838503708694257
C13102,C[C@H]1C[C@@H]2C[CH+][C@@H](C2)[C@H]1C,-390.8220086475409,-14.660146291049928,0.3838505095119907
C25365,C[C+]1C[C@H](C)[C@@H]2C[C@@H](C)[C@H]12,-390.8220001158014,-14.65479254348236,0.3839203608498071
C83071,CC[C@H](C)[C@@]1(C)C=C[CH+]C1,-390.8219980480326,-14.6534949988961,0.3839372901547626
C18330,C[C+]1C[C@@H](C)[C@H]2C[C@H](C)[C@@H]12,-390.82199768525686,-14.653267353683953,0.3839402602840815
C98970,CC[C@H]1[C@H]2C[CH+][C@@H]1CCC2,-390.8219965600513,-14.65256127648954,0.3839494726042383
C62696,C=C1CCCC[C+](C)[C@@H]1C,-390.8219947534742,-14.651427632212744,0.3839642634714472
C1047,[CH2+]/C=C1/[C@H](C)CCC1(C)C,-390.8219769282192,-14.640242115369208,0.3841102029849987
C267,CC1=CC[C@H](C)[C@H](C)C[CH+]1,-390.821970423435,-14.636160301482022,0.3841634591681002
C309,CC1=CC[C@@H](C)[C@@H](C)C[CH+]1,-390.8219703796509,-14.6361328265445,0.3841638176387075
C45801,[CH2+]/C=C(\C)[C@H]1CC[C@@H](C)C1,-390.82196813352914,-14.634723363797676,0.3841822071606686
C36391,CC1(C)C[C@H]2[CH+][C@@H]1CCC2,-390.8219680150762,-14.634649033458157,0.3841831769623992
C36403,CC1(C)C[C@@H]2[CH+][C@H]1CCC2,-390.82196799285134,-14.634635087142804,0.384183358922563
C83076,CCC1(CC)C=C[CH+][C@H]1C,-390.821961031744,-14.630266926170716,0.3842403511292083
C84026,C[CH+][C@H]1[C@@H]2CC[C@@H](CC)[C@H]12,-390.8219600585308,-14.629656225630608,0.3842483190524609
C92216,C[C@H]1CC[CH+][C@@H]2CC[C@H]1C2,-390.8219570805053,-14.627787486325312,0.3842727008408917
C90887,CC[C@@H]1CCC=CC[C+]1C,-390.8219552113554,-14.626614576998492,0.3842880040064934
C18403,C[C@H]1C[CH+][C@@]2(C1)[C@@H](C)[C@H]2C,-390.82194642284674,-14.621099704337768,0.3843599575732943
C19968,C[C@H]1[C@@H](C)[C@@]12[CH+]C[C@@H](C)C2,-390.8219401768405,-14.617180276078283,0.3844110950809831
C38378,C[C@H]1C[CH+][C@@H]2CC[C@@H](C)[C@H]12,-390.8219395420291,-14.61678192590306,0.3844162924296267
C107887,CCC[C+]1CC=CCCC1,-390.8219389867014,-14.616433452503331,0.3844208390267267
C36775,C[C@H]1CC[C@@H]2[CH+]C[C@@H](C)[C@H]12,-390.8219369336979,-14.615145173286493,0.3844376474446883
C44538,CC1=CCC[C@@H](C)[C@@H](C)[CH+]1,-390.82192104511046,-14.605174933734425,0.3845677310099428
C28573,CC1=CCC[C@H](C)[C@H](C)[CH+]1,-390.8219162226902,-14.602148819222489,0.3846072132874272
C94940,CC[C@H](C)[C@H]1C=C[CH+]CC1,-390.8219043482966,-14.594697524409488,0.384704431713321
C87737,CCC[C@@H]1C[C@@H]2C[C@@H]2[C+]1C,-390.821901262424,-14.59276111003322,0.3847296964709589
C28785,C[C@@H]1CC[C@H]2[CH+]C[C@]1(C)C2,-390.82189309763953,-14.587637630227425,0.3847965434625649
C27167,C[C@H]1CC[C@@H]2[CH+]C[C@@]1(C)C2,-390.8218930587809,-14.587613246076804,0.3847968616071021
C82787,CC[C@@H](C)[C@@]1(C)C=C[CH+]C1,-390.8218896998094,-14.585505459534126,0.3848243622891906
C51979,[CH2+]/C=C1\[C@@H](C)CC[C@H]1CC,-390.8218876652954,-14.584228782664036,0.3848410193291817
C68659,CC1=C[C@H](C)C[C+](C)[C@@H]1C,-390.82188263338674,-14.58107121218764,0.3848822167370239
C77860,[CH2+]/C=C1/CC[C@@H](CC)[C@H]1C,-390.8218812314561,-14.580191487379867,0.3848936946698098
C42067,CC[C@@]1(C)[CH+]C=CC1(C)C,-390.82187862155627,-14.578553750455574,0.3849150625273169
C98336,C[C@H]1CCC[C@@H]2C[CH+][C@H]1C2,-390.82187361433375,-14.57541167076057,0.3849560578240603
C62011,CCC[C+]1CC=C(C)CC1,-390.8218699524509,-14.573113804497506,0.3849860385115269
C101057,CC[C@H]1[CH+]C[C@@H]2CCC[C@H]12,-390.8218692877815,-14.572696718125474,0.3849914803148065
C98783,CC[C@@H]1C[CH+][C@H]2CCC[C@H]21,-390.82186794938366,-14.571856860759056,0.3850024380896883
C6489,C[C@@H]1[C@@H]2[CH+]C[C@H]1C(C)(C)C2,-390.8218668614402,-14.571174165893677,0.38501134533626
C4039,C[C@H]1[C@H]2[CH+]C[C@@H]1C(C)(C)C2,-390.8218655300226,-14.57033868870556,0.3850222459621428
C13756,C=C1C[C+](CC)CC[C@@H]1C,-390.8218642549615,-14.569538575755413,0.3850326851842515
C30929,C[C@H]1CC[C@H]2[CH+]C[C@@H]1[C@H]2C,-390.8218554642465,-14.564022318571968,0.3851046568151773
C34226,C[C@@H]1CC[C@@H]2[CH+]C[C@H]1[C@@H]2C,-390.82185532367225,-14.563934106907444,0.3851058077291305
C37595,CC[C@@H]1C[C@H]2CC[C+](C)[C@@H]12,-390.82183581670233,-14.551693297966269,0.3852655158344726
C13733,C[CH+][C@H]1C[C@H]2C[C@@H]1C[C@H]2C,-390.8218317428899,-14.549136941971597,0.385298869085426
C896,C[CH+]C(C)(C)C1CC=CC1,-390.8218313529695,-14.548892263224175,0.3853020614544399
C75870,[CH2+]/C=C1\CC[C@H](CC)[C@@H]1C,-390.821830715846,-14.548492462144765,0.3853072777332996
C60672,CC[C@H]1C[C@@H]2CC[C+](C)[C@H]12,-390.8218303662277,-14.548273073346492,0.3853101401396547
C74738,C=CC[C+]1CCC[C@@H](C)C1,-390.8218300679649,-14.548085910629815,0.3853125820863443
C100777,CCC[C@@H]1C=C[CH+][C@H]1CC,-390.8218264358048,-14.545806695633804,0.3853423194272692
C51654,CC[C@H]1C=C(C)C[C+](C)C1,-390.8218256288391,-14.545300317016771,0.385348926243036
C91691,C[C@]12CCC[CH+][C@H](CC1)C2,-390.8218236223311,-14.544041214186215,0.3853653539912727
C61439,CC[C@H]1C=C(C)C[CH+]CC1,-390.8218229868211,-14.54364242559366,0.3853705570600286
C100988,CC[CH+][C@H]1C[C@@H]2CC[C@H]1C2,-390.8218202004285,-14.541893937766858,0.3853933699051089
C19771,CC1=C[C@H](C)[C+](C)C[C@H]1C,-390.8218191512673,-14.541235579147576,0.3854019596321626
C22757,CC1=C[C@@H](C)[C+](C)C[C@@H]1C,-390.82181905093694,-14.541172620906345,0.3854027810600168
C101038,CC[C@H]1C[C@H]2[CH+][C@H](CC2)C1,-390.8218151308728,-14.538712743405648,0.3854348755381594
C37269,C[C@H]1[CH+][C@@H]2CCC[C@H]1[C@@H]2C,-390.8218128994748,-14.5373125199893,0.3854531445128615
C36973,C[C@H]1[C@H]2[CH+][C@@H](C)[C@@H]1CCC2,-390.821811615972,-14.536507109790673,0.385463652849154
C104329,C[C@H]1CC[C@@H]1[C+]1CCCC1,-390.8218097208127,-14.535317879325529,0.3854791689596755
C104337,C[C@@H]1CC[C@H]1[C+]1CCCC1,-390.8218029621072,-14.531076727401432,0.3855345040557071
C70722,CC(C)CC[C@H]1[CH+]C=CC1,-390.8218012853665,-14.530024556695368,0.3855482319221226
C61411,C[C+](C)[C@H]1C[C@@H]2CCC[C@@H]21,-390.8218009305284,-14.52980189241205,0.3855511370643388
C50755,C[C+](C)[C@@H]1C[C@H]2CCC[C@@H]12,-390.82180015881727,-14.529317636338568,0.3855574552431755
C50661,CC[C@]1(C(C)C)[CH+]C=CC1,-390.8217985544768,-14.528310897453364,0.3855705903521951
C29833,C/C=C1/C[CH+][C@@H](C)C[C@@H]1C,-390.8217934967606,-14.525137132502056,0.3856119990523561
C77750,C/C=C1\C[CH+]CC[C@H](C)C1,-390.8217908938717,-14.523503794982076,0.385633309510019
C57672,CC[C@]1(C)C[CH+]C=C[C@@H]1C,-390.8217753896482,-14.51377474745591,0.3857602461981621
C100303,CC[C+]1CCCC12CCC2,-390.8217665785012,-14.50824566898214,0.3858323851108415
C31458,CC1=C[C@@H](C)C[C@@H]1[C+](C)C,-390.8217428879319,-14.493379611708232,0.3860263453182536
C32356,CC1=C[C@H](C)C[C@H]1[C+](C)C,-390.82174262057504,-14.493211842725186,0.3860285342313022
C13077,C=C1CCC(C)(C)[C+](C)C1,-390.8217421420648,-14.49291157300967,0.3860324519059908
C102296,C[C@@H]1[C@H]2CCC[CH+][C@@H]1CC2,-390.8217253269698,-14.482359941139302,0.3861701210046901
C105146,CCC[C@H]1C[C@H]2[CH+]C[C@@H]1C2,-390.8217113472127,-14.473587510778431,0.3862845765311926
C92226,C[C@@H]1[CH+][C@H]2CC[C@@H](CC1)C2,-390.8217112269675,-14.473512055770582,0.3862855610066795
C97795,C[C@H]1[CH+][C@@H]2CC[C@H](CC1)C2,-390.8217109944941,-14.473366176478727,0.3862874643208659
C45142,CC[C+]1CC(C)=CC1(C)C,-390.8217085307101,-14.47182012863066,0.3863076358939841
C25891,C[C+]1[C@@H]2C[C@@H]2C[C@H]1C(C)C,-390.8216996806477,-14.466266630407825,0.3863800934156603
C13341,C[C@]12C[CH+]C[C@](C)(CC1)C2,-390.82169664385526,-14.464361014287316,0.3864049563427411
C75204,CCC1=C(C)C[C+](CC)C1,-390.8216938792872,-14.462626221553569,0.3864275905054014
C81153,C/C=C(\C)[C@H]1[CH+]CCCC1,-390.8216869446056,-14.458274642965312,0.3864843663586082
C91653,C/C=C(\C)[C@@H]1[CH+]CCCC1,-390.8216858065263,-14.457560487420592,0.3864936840785004
C69404,C/C=C/C[C+]1CCC[C@@H]1C,-390.8216823045221,-14.455362946495177,0.3865223558026728
C34108,C[C@H]1C[CH+][C@H]2C[C@@H](C)C[C@@H]12,-390.82168178809263,-14.455038882107909,0.3865265839308585
C39984,CC[C@H](C)[C@@H]1C=C[CH+][C@@H]1C,-390.8216659407494,-14.445094523696016,0.3866563298200752
C49496,C[C+](C)/C=C1\C[C@@H](C)[C@@H]1C,-390.8216418879204,-14.4300011449846,0.3868532559324582
C53065,C[C+](C)/C=C1\C[C@H](C)[C@H]1C,-390.8216410963532,-14.42950442902706,0.3868597366777139
C43936,C[C+]1CCC[C@H]2C[C@@H]1[C@@H]2C,-390.82163751316295,-14.42725594312309,0.3868890730904737
C38546,C[C+]1CCC[C@@H]2C[C@H]1[C@H]2C,-390.8216373445962,-14.427150165872773,0.3868904531858838
C40286,CC1=CC[C+](C)[C@H](C)[C@@H]1C,-390.8216259853275,-14.420022116861132,0.3869834541638343
C65514,C/C=C(\C)[C@H]1CCC[C+]1C,-390.821622149165,-14.417614888462984,0.3870148617193676
C89329,C=C(C)[C+]1CCCCCC1,-390.8216135485086,-14.41221789484766,0.3870852772963927
C10414,C[C@H]1[CH+]C[C@]2(C)CC[C@H]1C2,-390.8216130528192,-14.411906845045284,0.3870893356208746
C65392,CC(C)C[C@@H]1CC=C[CH+]C1,-390.8216065930978,-14.407853308487445,0.3871422228644136
C36458,C[C@H]1[CH+][C@@H](C)[C@@H]2CCC[C@H]12,-390.821586513514,-14.395253178893476,0.3873066190929788
C83664,CC1=C([C+](C)C)[C@H](C)[C@H]1C,-390.8215853661157,-14.394533175572803,0.3873160131098887
C93377,CC1=C([C+](C)C)[C@@H](C)[C@@H]1C,-390.82158531927655,-14.39450378356267,0.3873163965928982
C5144,C=C1C[C@@H](C)[C+](C)C[C@@H]1C,-390.82158340222713,-14.393300816841538,0.3873320919229
C6540,C=C1C[C@H](C)[C+](C)C[C@H]1C,-390.8215827326436,-14.392880646816565,0.3873375739591717
C20572,CC[C+]1CC=C(C)[C@H](C)C1,-390.8215756945309,-14.388464164235955,0.3873951966268086
C61082,CC[C+]1CC[C@@H]2C[C@@H](C)[C@H]12,-390.821560238365,-14.378765273301775,0.3875217398563011
C37583,CC[C+]1CC[C@@H]2CC[C@]12C,-390.8215555398275,-14.375816896378591,0.3875602078770421
C74044,CC[C+]1CC[C@H]2CC[C@@]12C,-390.82155276081073,-14.374073036956128,0.3875829603344722
C82797,C[C@H]1C[CH+][C@H]2CC[C@@H](C1)C2,-390.8215459282613,-14.36978554726996,0.3876389000078828
C93249,C[C@@H]1C[CH+][C@@H]2CC[C@H](C1)C2,-390.8215444952376,-14.36888631130362,0.3876506325063745
C64584,CC[C@H](C)[C@H]1C=C[CH+][C@H]1C,-390.8215365357254,-14.363891641762963,0.3877157988865525
C39986,CC[C@@H](C)[C@@H]1C=C[CH+][C@@H]1C,-390.8215360768172,-14.363603672523237,0.3877195560746513
C52970,CCC1=C[C@H](C)[C+](C)CC1,-390.8215224557199,-14.355056304561025,0.3878310751702818
C50849,CCC(C)(C)[C@@H]1C=C[CH+]C1,-390.8215220981067,-14.354831898878784,0.3878340030328529
C68118,CCC[C@]1(C)C=C[CH+][C@@H]1C,-390.82151661308217,-14.351389993878117,0.3878789102059871
C16626,C[C+]1[C@H](C)C[C@@H]2CC[C@]12C,-390.8215154599959,-14.350666421296046,0.3878883507917127
C7018,C[C+]1[C@@H](C)C[C@H]2CC[C@@]12C,-390.82151538464,-14.350619134753355,0.3878889677480084
C100993,CC[C@H]1CC[C@H]2[CH+]C[C@@H]1C2,-390.82151528872464,-14.35055894694868,0.3878897530294629
C101585,CC[C@@H]1CC[C@@H]2[CH+]C[C@H]1C2,-390.82151474626335,-14.350218547333526,0.3878941942863975
C8939,CC(C)[C+]1CCC2CC1C2,-390.82151346016497,-14.349411508381156,0.3879047238733423
C18829,[CH2+]/C=C(\C)[C@H]1CC[C@H](C)C1,-390.8215125672245,-14.348851179748833,0.3879120345849682
C16066,C[C+]1CC(C)(C)C2CC1C2,-390.8215101232248,-14.347317546733883,0.3879320441794553
C49255,C/C=C1\C[C+](C)C[C@@H](C)C1,-390.8215094103239,-14.346870194655994,0.3879378808650146
C64552,[CH2+]C1=C(C)[C@H](C)CCCC1,-390.8215069828428,-14.345346927173658,0.3879577552184746
C44633,C=C[C+]1C[C@H](C)[C@H](C)[C@H]1C,-390.82150349701,-14.343159533981146,0.3879862945432932
C50082,C=C[C+]1C[C@@H](C)[C@@H](C)[C@@H]1C,-390.8215034521954,-14.343131412386084,0.3879866614509614
C53753,CC[C@@]12CC[C@@H]1CC[C+]2C,-390.8215032797499,-14.343023201207965,0.3879880733022792
C3810,CCC1=CC[C@@H]([C+](C)C)C1,-390.8214817266851,-14.32949844828432,0.3881645332629757
C63571,CCC[C+]1CCC=C(C)C1,-390.82147448313856,-14.324953054029372,0.3882238378651453
C28800,CCC1=CC[C+](C)[C@@H](C)C1,-390.8214734734989,-14.324319495541747,0.3882321040202799
C30534,CCC1=CC[C+](C)[C@H](C)C1,-390.82147336622006,-14.324252177061624,0.38823298233698
